No.                	Time               	Voltage[ V ]       	Current[ A ]       	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ Dollar ]     
1402               	2021-09-24 19:10:58	219.3000           	0.7563             	157.0000           	165.8566           	53.7652            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1403               	2021-09-24 19:10:59	219.4000           	0.7562             	157.1000           	165.9103           	53.7826            	0.9460             	59.9800            	0.0000             	0.0000             	0.0000             
1404               	2021-09-24 19:11:00	219.2000           	0.7561             	157.0000           	165.7371           	53.7264            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1405               	2021-09-24 19:11:01	219.1000           	0.7562             	156.9000           	165.6834           	53.7090            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1406               	2021-09-24 19:11:02	219.2000           	0.7563             	157.0000           	165.7810           	53.7407            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1407               	2021-09-24 19:11:03	219.3000           	0.7564             	157.0000           	165.8785           	53.7723            	0.9460             	59.9800            	0.0000             	0.0000             	0.0000             
1408               	2021-09-24 19:11:05	219.3000           	0.7564             	157.1000           	165.8785           	53.7723            	0.9460             	59.9800            	0.0000             	0.0000             	0.0000             
1409               	2021-09-24 19:11:06	219.3000           	0.7565             	157.1000           	165.9005           	53.7794            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1410               	2021-09-24 19:11:07	219.3000           	0.7566             	157.1000           	165.9224           	53.2998            	0.9470             	59.9600            	0.0000             	0.0000             	0.0000             
1411               	2021-09-24 19:11:08	219.3000           	0.7566             	157.1000           	165.9224           	53.2998            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1412               	2021-09-24 19:11:09	219.3000           	0.7566             	157.1000           	165.9224           	53.7865            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1413               	2021-09-24 19:11:10	219.3000           	0.7565             	157.1000           	165.9005           	53.7794            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1414               	2021-09-24 19:11:11	219.3000           	0.7564             	157.1000           	165.8785           	53.7723            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1415               	2021-09-24 19:11:12	219.4000           	0.7562             	157.0000           	165.9103           	53.7826            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1416               	2021-09-24 19:11:13	219.3000           	0.7561             	157.0000           	165.8127           	53.7510            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1417               	2021-09-24 19:11:14	219.3000           	0.7562             	157.0000           	165.8347           	53.7581            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1418               	2021-09-24 19:11:15	219.3000           	0.7562             	157.0000           	165.8347           	53.7581            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1419               	2021-09-24 19:11:17	219.3000           	0.7562             	157.0000           	165.8347           	53.7581            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1420               	2021-09-24 19:11:18	219.2000           	0.7562             	157.0000           	165.7590           	53.7335            	0.9460             	59.9800            	0.0000             	0.0000             	0.0000             
1421               	2021-09-24 19:11:19	219.2000           	0.7563             	157.0000           	165.7810           	53.7407            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1422               	2021-09-24 19:11:20	219.3000           	0.7563             	157.0000           	165.8566           	53.7652            	0.9460             	59.9700            	0.0000             	0.0000             	0.0000             
1423               	2021-09-24 19:11:21	219.3000           	0.7562             	157.1000           	165.8347           	53.7581            	0.9460             	59.9900            	0.0000             	0.0000             	0.0000             
1424               	2021-09-24 19:11:22	219.3000           	0.7561             	157.0000           	165.8127           	53.7510            	0.9460             	59.9800            	0.0000             	0.0000             	0.0000             
1425               	2021-09-24 19:11:23	219.3000           	0.7560             	157.0000           	165.7908           	53.2576            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1426               	2021-09-24 19:11:24	219.3000           	0.7560             	157.0000           	165.7908           	53.2576            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1427               	2021-09-24 19:11:25	219.3000           	0.7560             	157.0000           	165.7908           	53.2576            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1428               	2021-09-24 19:11:26	219.3000           	0.7560             	157.0000           	165.7908           	53.2576            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1429               	2021-09-24 19:11:27	219.3000           	0.7560             	157.0000           	165.7908           	53.2576            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1430               	2021-09-24 19:11:28	219.3000           	0.7561             	157.1000           	165.8127           	53.2646            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1431               	2021-09-24 19:11:29	219.2000           	0.7562             	157.0000           	165.7590           	53.2474            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1432               	2021-09-24 19:11:31	219.3000           	0.7560             	157.0000           	165.7908           	53.2576            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1433               	2021-09-24 19:11:32	219.2000           	0.7559             	156.9000           	165.6933           	53.2262            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1434               	2021-09-24 19:11:33	219.3000           	0.7559             	157.0000           	165.7689           	53.2505            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1435               	2021-09-24 19:11:34	219.1000           	0.7558             	156.9000           	165.5958           	53.1949            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1436               	2021-09-24 19:11:35	219.1000           	0.7558             	156.9000           	165.5958           	53.1949            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1437               	2021-09-24 19:11:36	219.1000           	0.7558             	156.8000           	165.5958           	53.1949            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1438               	2021-09-24 19:11:37	219.1000           	0.7558             	156.8000           	165.5958           	53.1949            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1439               	2021-09-24 19:11:38	219.1000           	0.7558             	156.8000           	165.5958           	53.1949            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1440               	2021-09-24 19:11:40	219.1000           	0.7558             	156.8000           	165.5958           	53.1949            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1441               	2021-09-24 19:11:41	218.9000           	0.7559             	156.7000           	165.4665           	53.1534            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1442               	2021-09-24 19:11:42	219.0000           	0.7560             	156.8000           	165.5640           	53.1847            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1443               	2021-09-24 19:11:43	219.0000           	0.7560             	156.8000           	165.5640           	53.1847            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1444               	2021-09-24 19:11:44	219.0000           	0.7560             	156.8000           	165.5640           	53.1847            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1445               	2021-09-24 19:11:45	218.8000           	0.7561             	156.7000           	165.4347           	53.1432            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1446               	2021-09-24 19:11:47	218.8000           	0.7561             	156.8000           	165.4347           	53.1432            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1447               	2021-09-24 19:11:48	218.8000           	0.7561             	156.8000           	165.4347           	53.1432            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1448               	2021-09-24 19:11:49	218.8000           	0.7561             	156.8000           	165.4347           	53.1432            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1449               	2021-09-24 19:11:50	218.9000           	0.7560             	156.8000           	165.4884           	53.1604            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1450               	2021-09-24 19:11:51	218.9000           	0.7559             	156.8000           	165.4665           	53.1534            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1451               	2021-09-24 19:11:52	218.9000           	0.7559             	156.7000           	165.4665           	53.1534            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1452               	2021-09-24 19:11:53	218.8000           	0.7560             	156.7000           	165.4128           	53.1361            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1453               	2021-09-24 19:11:54	218.8000           	0.7558             	156.7000           	165.3690           	53.1221            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1454               	2021-09-24 19:11:55	218.8000           	0.7558             	156.7000           	165.3690           	53.1221            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1455               	2021-09-24 19:11:56	218.7000           	0.7556             	156.6000           	165.2497           	53.0838            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1456               	2021-09-24 19:11:57	218.7000           	0.7555             	156.6000           	165.2278           	53.0767            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1457               	2021-09-24 19:11:58	218.7000           	0.7557             	156.6000           	165.2716           	53.0908            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1458               	2021-09-24 19:12:00	218.7000           	0.7557             	156.6000           	165.2716           	53.0908            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1459               	2021-09-24 19:12:01	218.7000           	0.7557             	156.6000           	165.2716           	53.0908            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1460               	2021-09-24 19:12:02	218.8000           	0.7559             	156.7000           	165.3909           	53.1291            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1461               	2021-09-24 19:12:03	218.8000           	0.7559             	156.7000           	165.3909           	53.1291            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1462               	2021-09-24 19:12:04	218.8000           	0.7559             	156.7000           	165.3909           	53.1291            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1463               	2021-09-24 19:12:05	218.9000           	0.7559             	156.8000           	165.4665           	53.1534            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1464               	2021-09-24 19:12:06	219.0000           	0.7559             	156.8000           	165.5421           	53.1777            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1465               	2021-09-24 19:12:07	218.9000           	0.7558             	156.8000           	165.4446           	53.1464            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1466               	2021-09-24 19:12:08	218.9000           	0.7557             	156.7000           	165.4227           	53.1393            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1467               	2021-09-24 19:12:09	218.9000           	0.7557             	156.7000           	165.4227           	53.1393            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1468               	2021-09-24 19:12:11	218.9000           	0.7555             	156.7000           	165.3790           	53.1253            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1469               	2021-09-24 19:12:12	219.0000           	0.7555             	156.7000           	165.4545           	53.1495            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1470               	2021-09-24 19:12:13	218.9000           	0.7555             	156.7000           	165.3790           	53.1253            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1471               	2021-09-24 19:12:14	219.0000           	0.7554             	156.7000           	165.4326           	53.1425            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1472               	2021-09-24 19:12:15	219.0000           	0.7554             	156.7000           	165.4326           	53.1425            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1473               	2021-09-24 19:12:16	219.0000           	0.7555             	156.7000           	165.4545           	53.1495            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1474               	2021-09-24 19:12:17	218.9000           	0.7554             	156.7000           	165.3571           	53.1182            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1475               	2021-09-24 19:12:18	219.0000           	0.7554             	156.7000           	165.4326           	53.1425            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1476               	2021-09-24 19:12:19	218.9000           	0.7554             	156.7000           	165.3571           	53.1182            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1477               	2021-09-24 19:12:20	218.8000           	0.7553             	156.6000           	165.2596           	53.0869            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1478               	2021-09-24 19:12:21	218.9000           	0.7552             	156.6000           	165.3133           	53.1042            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1479               	2021-09-24 19:12:23	218.8000           	0.7552             	156.6000           	165.2378           	53.0799            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1480               	2021-09-24 19:12:24	218.9000           	0.7552             	156.6000           	165.3133           	53.1042            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1481               	2021-09-24 19:12:25	218.8000           	0.7551             	156.6000           	165.2159           	53.0729            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1482               	2021-09-24 19:12:26	218.9000           	0.7551             	156.6000           	165.2914           	53.0971            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1483               	2021-09-24 19:12:27	218.9000           	0.7551             	156.6000           	165.2914           	53.0971            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1484               	2021-09-24 19:12:28	218.9000           	0.7551             	156.6000           	165.2914           	53.0971            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1485               	2021-09-24 19:12:29	218.9000           	0.7551             	156.6000           	165.2914           	53.0971            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1486               	2021-09-24 19:12:31	219.1000           	0.7551             	156.7000           	165.4424           	53.1457            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1487               	2021-09-24 19:12:32	219.1000           	0.7551             	156.7000           	165.4424           	53.1457            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1488               	2021-09-24 19:12:33	219.1000           	0.7552             	156.7000           	165.4643           	53.1527            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1489               	2021-09-24 19:12:34	219.0000           	0.7552             	156.7000           	165.3888           	53.1284            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1490               	2021-09-24 19:12:35	218.8000           	0.7552             	156.6000           	165.2378           	53.0799            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1491               	2021-09-24 19:12:36	218.9000           	0.7553             	156.6000           	165.3352           	53.1112            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1492               	2021-09-24 19:12:37	219.0000           	0.7552             	156.7000           	165.3888           	53.1284            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1493               	2021-09-24 19:12:38	219.0000           	0.7552             	156.7000           	165.3888           	53.1284            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1494               	2021-09-24 19:12:39	219.0000           	0.7550             	156.7000           	165.3450           	53.1144            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1495               	2021-09-24 19:12:41	219.0000           	0.7550             	156.6000           	165.3450           	53.1144            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1496               	2021-09-24 19:12:42	219.0000           	0.7551             	156.6000           	165.3669           	53.1214            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1497               	2021-09-24 19:12:43	219.1000           	0.7551             	156.7000           	165.4424           	53.1457            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1498               	2021-09-24 19:12:44	219.0000           	0.7551             	156.7000           	165.3669           	53.1214            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1499               	2021-09-24 19:12:45	219.1000           	0.7551             	156.7000           	165.4424           	53.1457            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1500               	2021-09-24 19:12:46	219.0000           	0.7552             	156.7000           	165.3888           	53.1284            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1501               	2021-09-24 19:12:47	219.0000           	0.7552             	156.7000           	165.3888           	53.1284            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1502               	2021-09-24 19:12:48	218.9000           	0.7551             	156.6000           	165.2914           	53.0971            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1503               	2021-09-24 19:12:49	219.0000           	0.7551             	156.6000           	165.3669           	53.1214            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1504               	2021-09-24 19:12:51	218.9000           	0.7550             	156.6000           	165.2695           	53.0901            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1505               	2021-09-24 19:12:52	218.9000           	0.7550             	156.6000           	165.2695           	53.0901            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1506               	2021-09-24 19:12:53	218.8000           	0.7550             	156.5000           	165.1940           	53.0659            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1507               	2021-09-24 19:12:54	218.8000           	0.7549             	156.5000           	165.1721           	53.0588            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1508               	2021-09-24 19:12:55	218.8000           	0.7550             	156.5000           	165.1940           	53.0659            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1509               	2021-09-24 19:12:56	218.8000           	0.7550             	156.5000           	165.1940           	53.0659            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1510               	2021-09-24 19:12:57	218.8000           	0.7550             	156.5000           	165.1940           	53.0659            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1511               	2021-09-24 19:12:58	218.9000           	0.7550             	156.6000           	165.2695           	53.0901            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1512               	2021-09-24 19:13:00	218.8000           	0.7550             	156.5000           	165.1940           	53.0659            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1513               	2021-09-24 19:13:01	218.9000           	0.7550             	156.6000           	165.2695           	53.0901            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1514               	2021-09-24 19:13:02	218.8000           	0.7550             	156.6000           	165.1940           	53.0659            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1515               	2021-09-24 19:13:03	218.9000           	0.7549             	156.6000           	165.2476           	53.0831            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1516               	2021-09-24 19:13:04	218.8000           	0.7550             	156.6000           	165.1940           	53.0659            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1517               	2021-09-24 19:13:05	218.8000           	0.7549             	156.5000           	165.1721           	53.0588            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1518               	2021-09-24 19:13:06	218.8000           	0.7548             	156.5000           	165.1502           	53.0518            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1519               	2021-09-24 19:13:07	218.9000           	0.7549             	156.6000           	165.2476           	53.0831            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1520               	2021-09-24 19:13:09	218.9000           	0.7548             	156.6000           	165.2257           	53.0760            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1521               	2021-09-24 19:13:10	218.9000           	0.7549             	156.6000           	165.2476           	53.0831            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1522               	2021-09-24 19:13:11	218.9000           	0.7548             	156.6000           	165.2257           	53.0760            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1523               	2021-09-24 19:13:12	218.9000           	0.7547             	156.5000           	165.2038           	53.0690            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1524               	2021-09-24 19:13:13	218.9000           	0.7545             	156.5000           	165.1600           	53.0550            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1525               	2021-09-24 19:13:14	218.9000           	0.7546             	156.5000           	165.1819           	53.0620            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1526               	2021-09-24 19:13:15	218.8000           	0.7547             	156.5000           	165.1284           	53.0448            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1527               	2021-09-24 19:13:16	218.8000           	0.7547             	156.5000           	165.1284           	53.0448            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1528               	2021-09-24 19:13:17	218.8000           	0.7545             	156.4000           	165.0846           	53.0307            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1529               	2021-09-24 19:13:18	218.6000           	0.7543             	156.3000           	164.8900           	52.9682            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1530               	2021-09-24 19:13:20	218.6000           	0.7542             	156.3000           	164.8681           	52.9612            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1531               	2021-09-24 19:13:21	218.6000           	0.7542             	156.3000           	164.8681           	52.9612            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1532               	2021-09-24 19:13:22	218.7000           	0.7543             	156.3000           	164.9654           	52.9924            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1533               	2021-09-24 19:13:23	218.6000           	0.7543             	156.3000           	164.8900           	52.9682            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1534               	2021-09-24 19:13:24	218.7000           	0.7544             	156.3000           	164.9873           	52.9995            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1535               	2021-09-24 19:13:25	218.7000           	0.7544             	156.3000           	164.9873           	52.9995            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1536               	2021-09-24 19:13:26	218.7000           	0.7544             	156.3000           	164.9873           	52.9995            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1537               	2021-09-24 19:13:28	218.6000           	0.7544             	156.3000           	164.9118           	52.9752            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1538               	2021-09-24 19:13:29	218.6000           	0.7544             	156.3000           	164.9118           	52.9752            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1539               	2021-09-24 19:13:30	218.6000           	0.7544             	156.3000           	164.9118           	52.9752            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1540               	2021-09-24 19:13:31	218.7000           	0.7543             	156.3000           	164.9654           	52.9924            	0.9470             	59.9700            	0.0000             	0.0000             	0.0000             
1541               	2021-09-24 19:13:32	218.6000           	0.7542             	156.3000           	164.8681           	52.9612            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1542               	2021-09-24 19:13:33	218.5000           	0.7541             	156.2000           	164.7708           	52.9299            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1543               	2021-09-24 19:13:34	218.5000           	0.7541             	156.2000           	164.7708           	52.9299            	0.9470             	59.9800            	0.0000             	0.0000             	0.0000             
1544               	2021-09-24 19:13:35	218.4000           	0.7540             	156.1000           	164.6736           	52.8987            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1545               	2021-09-24 19:13:36	218.5000           	0.7540             	156.2000           	164.7490           	52.9229            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1546               	2021-09-24 19:13:38	218.6000           	0.7540             	156.2000           	164.8244           	52.9471            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1547               	2021-09-24 19:13:39	218.5000           	0.7540             	156.2000           	164.7490           	52.9229            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1548               	2021-09-24 19:13:40	218.5000           	0.7540             	156.2000           	164.7490           	52.9229            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1549               	2021-09-24 19:13:41	218.6000           	0.7540             	156.2000           	164.8244           	52.9471            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1550               	2021-09-24 19:13:42	218.6000           	0.7540             	156.2000           	164.8244           	52.9471            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1551               	2021-09-24 19:13:43	218.7000           	0.7539             	156.2000           	164.8779           	52.9643            	0.9470             	59.9900            	0.0000             	0.0000             	0.0000             
1552               	2021-09-24 19:13:44	218.6000           	0.7540             	156.2000           	164.8244           	52.9471            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1553               	2021-09-24 19:13:45	218.8000           	0.7539             	156.3000           	164.9533           	52.9885            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1554               	2021-09-24 19:13:46	218.7000           	0.7539             	156.3000           	164.8779           	52.9643            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1555               	2021-09-24 19:13:47	218.7000           	0.7539             	156.3000           	164.8779           	52.9643            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1556               	2021-09-24 19:13:48	218.8000           	0.7538             	156.3000           	164.9314           	52.9815            	0.9470             	60.0200            	0.0000             	0.0000             	0.0000             
1557               	2021-09-24 19:13:50	218.8000           	0.7538             	156.3000           	164.9314           	52.9815            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1558               	2021-09-24 19:13:51	218.6000           	0.7538             	156.2000           	164.7807           	52.9331            	0.9470             	60.0200            	0.0000             	0.0000             	0.0000             
1559               	2021-09-24 19:13:52	218.7000           	0.7537             	156.2000           	164.8342           	52.9503            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1560               	2021-09-24 19:13:53	218.7000           	0.7537             	156.2000           	164.8342           	52.9503            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1561               	2021-09-24 19:13:54	218.7000           	0.7537             	156.2000           	164.8342           	52.9503            	0.9470             	60.0200            	0.0000             	0.0000             	0.0000             
1562               	2021-09-24 19:13:55	218.7000           	0.7537             	156.3000           	164.8342           	52.9503            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1563               	2021-09-24 19:13:56	218.7000           	0.7537             	156.2000           	164.8342           	52.9503            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1564               	2021-09-24 19:13:57	218.7000           	0.7537             	156.2000           	164.8342           	52.9503            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1565               	2021-09-24 19:13:58	218.7000           	0.7537             	156.2000           	164.8342           	52.9503            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1566               	2021-09-24 19:13:59	218.6000           	0.7537             	156.2000           	164.7588           	52.9261            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1567               	2021-09-24 19:14:01	218.7000           	0.7536             	156.2000           	164.8123           	52.9432            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1568               	2021-09-24 19:14:02	218.7000           	0.7536             	156.2000           	164.8123           	52.9432            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1569               	2021-09-24 19:14:03	218.8000           	0.7536             	156.3000           	164.8877           	52.9675            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1570               	2021-09-24 19:14:04	218.8000           	0.7536             	156.3000           	164.8877           	52.9675            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1571               	2021-09-24 19:14:05	218.8000           	0.7535             	156.2000           	164.8658           	52.9604            	0.9470             	60.0200            	0.0000             	0.0000             	0.0000             
1572               	2021-09-24 19:14:06	218.7000           	0.7535             	156.2000           	164.7904           	52.9362            	0.9470             	60.0200            	0.0000             	0.0000             	0.0000             
1573               	2021-09-24 19:14:07	218.7000           	0.7535             	156.2000           	164.7904           	52.9362            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1574               	2021-09-24 19:14:08	218.7000           	0.7535             	156.2000           	164.7904           	52.9362            	0.9470             	60.0200            	0.0000             	0.0000             	0.0000             
1575               	2021-09-24 19:14:09	218.7000           	0.7535             	156.2000           	164.7904           	52.9362            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1576               	2021-09-24 19:14:10	218.7000           	0.7535             	156.2000           	164.7904           	52.9362            	0.9470             	60.0200            	0.0000             	0.0000             	0.0000             
1577               	2021-09-24 19:14:12	218.7000           	0.7534             	156.2000           	164.7686           	52.9292            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1578               	2021-09-24 19:14:13	218.6000           	0.7534             	156.1000           	164.6932           	52.9050            	0.9470             	60.0000            	0.0000             	0.0000             	0.0000             
1579               	2021-09-24 19:14:14	218.6000           	0.7534             	156.1000           	164.6932           	52.9050            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1580               	2021-09-24 19:14:15	218.6000           	0.7534             	156.1000           	164.6932           	52.9050            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
1581               	2021-09-24 19:14:16	218.7000           	0.7534             	156.2000           	164.7686           	52.9292            	0.9470             	60.0100            	0.0000             	0.0000             	0.0000             
